2.351471961;-40.03063884;-19.83577024;3.725120614;-21.18618387
-28.18029967;7.432303583;8.875767654;1.872835552;-28.6851024
-38.27287723;-10.88955443;-10.43272427;-19.30176255;-1.961022277
-25.63429315;40.79292822;29.40424419;31.10920244;30.7104725
-24.43836918;-4.85952548;9.824865063;-5.304214798;-24.088985
18.6045141;6.888224025;-33.66163549;25.21994569;-0.401228597
-6.09888076;1.621826224;-8.120738802;9.938929605;-20.88066711
12.43837986;-23.60497522;1.863416732;4.017178496;1.255297243
25.79480935;-29.81057198;16.82132271;23.03220666;14.34668982
-50.6449149;-16.54122407;-15.86687457;-6.221171161;-27.95026207
-13.32070211;14.30788652;-38.64205965;45.92417584;-1.473247138
-28.41326827;-8.712455171;5.879771932;-20.2597892;-3.604627581
-17.24058599;-21.80162342;-14.79431972;-24.71089292;-12.57194766
8.8293948;-21.20273574;6.87475378;1.039434429;-22.74960513
-12.28393619;17.21035041;9.956955868;-10.69485581;39.51146877
37.97203178;0.770937546;-17.13549142;49.22739568;-6.777980211
-32.59879803;6.321265257;22.74286206;48.18405938;-3.377205694
13.5065449;7.452926053;-23.42387582;9.7918269;-12.58520839
-37.4883606;-39.76425944;-10.71284408;30.59873287;10.15001355
-25.76893881;6.485641394;1.255338695;30.73416701;-8.388161146
0.402694454;6.609820765;-31.43808585;-1.102134996;-15.34624114
-30.89640831;-1.448145953;-31.25213176;16.26350422;-19.9613709
-28.39931158;19.95483162;9.249931237;4.572585174;-14.10992184
-5.811368425;-1.434903008;15.12492208;-15.64631494;-22.32686372
-5.983571026;5.52817059;15.29540685;28.9614634;7.850789269
-8.8884055;16.58813784;1.25869331;32.17698831;-30.1321266
19.68288072;-3.670528929;-11.33706446;14.14790773;21.28363197
20.91214619;-0.415914622;-11.73669436;-6.260178611;-11.94997003
25.74552185;-2.321617215;-15.72981176;-12.58845242;14.52545768
1.221187582;-49.2671;-16.93388645;14.23557238;4.212827934
-16.65710199;-14.4146986;-18.31162925;-21.63125227;20.16949721
-2.309165875;-11.31389153;-18.30748044;4.283075742;-10.03546487
33.26759627;25.81756049;34.25720165;-11.94127182;7.808552695
13.78960984;20.32457256;-5.083840434;25.00939458;-42.63503243
-15.46031857;23.68398634;-8.617251809;-24.03111943;4.597345225
28.0700286;2.470955033;-17.30289727;11.17109366;7.561961156
3.819650557;-19.06885549;-2.68099046;-0.0021935;18.06576667
-37.86213079;-11.87881132;21.18388929;-20.84380309;14.22756838
-0.533853967;-43.94455345;1.980677016;8.121169411;22.11617236
-26.41022786;10.41271226;13.24811103;41.05413506;-13.51360753
-14.60087488;7.925224702;14.31379042;13.74732295;-24.75932302
11.06316848;8.154627386;-9.547834441;14.46218706;32.04654479
-31.96860642;-1.576020643;10.96289264;14.96960069;-10.75633018
-10.34636535;20.05048594;1.388248697;-11.47985816;-4.488890787
-10.34945322;5.709375115;9.013255538;46.52736056;8.003930898
-17.84030399;-33.15700315;-40.43774044;2.025729054;26.90057137
42.08342665;-5.700437825;-17.35416443;-8.994062348;-6.50953108
15.05806102;-27.84382498;-34.26990223;4.972447064;-19.56832779
39.37911917;1.556418267;-1.431433299;1.71972834;-44.72639297
2.902772339;0.371093218;-17.52245586;-17.73502266;41.79692908
13.58260333;1.923591202;-45.2134876;26.17964194;-9.11959211
-18.49301602;-28.34329651;-18.99383179;4.265602949;-3.796851471
2.478838787;8.029220602;12.09464105;7.760329745;2.287284345
-14.8606565;45.98512835;-15.46915777;21.06597571;6.977215296
5.497778293;14.33074017;21.65091548;-18.29792122;2.675447054
10.36472828;6.674911438;18.10835379;-8.94690278;4.120462728
7.43651257;-9.019127234;-13.08732989;-26.4240533;-4.168294654
-43.71867852;43.55977743;9.159539049;-8.530030004;17.36051619
-26.20513781;-29.98642691;-5.180932874;46.05411519;-26.81856785
-14.06576942;20.68374492;-18.02515905;-40.99886169;13.59265479
17.30510855;-25.41544137;37.99295703;-4.175507788;-9.765850857
7.785112866;-25.90928504;52.42894432;-13.57978456;5.845946354
15.03441584;-4.395302884;14.61678178;18.14723427;38.31270041
32.48271623;12.48955506;-30.97746855;3.826352658;-29.00871893
-1.413011726;47.86439697;3.443252639;-4.0829145;17.85186806
1.265316158;6.764182029;-15.9676422;14.33845925;9.197207604
7.898998917;-20.22430205;12.02525284;-7.775546661;-14.45088821
7.391336944;21.86086776;-11.56917354;-19.84389766;33.59382298
-14.41247101;-17.04056023;26.87146282;7.331240127;32.62856916
10.09065225;17.8150671;-3.858840373;-1.801457053;2.142454941
-18.03760728;-2.229778048;8.734452998;-15.79480463;-21.1498035
-4.729005964;23.03055488;-42.46851248;-23.90644145;-16.92126664
30.09557115;2.177618276;16.92812416;3.056992151;-19.76620294
-4.383817656;-28.15654493;-15.89352606;-10.88561512;-16.44879531
-51.4459568;-11.57476585;5.01772877;2.522384584;5.306284489
-3.455669702;10.76591823;10.19571642;3.263827467;-25.59143302
-0.383971896;18.31910667;-10.27784006;31.74977578;-13.68880899
-23.69086879;27.84456814;9.677758145;1.297428682;11.52761256
6.494966222;-9.437939314;-22.91556366;-1.799342992;-4.633059706
3.04309639;-1.83835263;-34.27854443;13.01166147;15.27797327
3.517271895;7.850779425;-15.81592397;27.27393356;-17.79254064
-9.914289555;-8.049936132;-5.365583694;-7.194143945;13.39574878
8.316502124;3.974905123;-3.963623296;-10.42201149;4.518453799
-46.28963174;-64.83983165;2.775721486;-1.545468837;16.12185881
-18.00819205;-31.85312241;2.244457438;11.98477562;11.70847971
11.57269833;30.71101843;21.03862356;9.594556128;2.32775334
4.154265407;29.56026474;30.41737949;9.984085405;-2.955606843
22.48182074;3.573008823;-29.27127373;-1.624473375;-40.50392127
5.095738264;-15.44359204;-18.3155256;15.16807252;-4.441440083
-15.40718242;16.36672208;-13.67610029;-7.826447991;2.288352607
-43.93857817;35.64004875;3.45090046;-18.51427396;-18.19968577
13.29699152;4.988466825;9.448041348;-16.63622097;48.7856079
9.033545904;-2.078173973;22.22848437;24.24227421;-10.23879486
31.89536534;50.99347838;3.61272878;18.67566375;-28.81738537
25.57428725;-3.514732043;-36.42289308;-8.838121265;-15.05220507
9.790380074;19.81101082;-30.74236443;6.75471628;24.98669624
8.868836512;-1.354789227;-16.44968559;-10.73875165;4.25675087
1.657421859;-12.27495793;2.171809036;-12.73113286;-33.28234795
-6.078929851;14.11340338;-11.37495522;16.20413385;-14.18072119
-6.452158145;-13.52210072;-20.73477569;-14.52125735;33.66409759
-13.48896325;-13.73988288;9.736538438;52.28077615;-9.961928466
-12.23453638;20.51393156;0.098713148;17.16524295;-26.96117348
-12.94188367;-13.74882552;-23.45977642;-16.46552902;-21.28649816
8.416572558;-6.29015641;-8.262948151;44.07789975;11.32437496
6.044560694;-7.467806772;-6.941269736;24.20400262;-13.18698263
-23.23999;48.66813558;-26.85760583;59.70660015;-16.47358881
-2.561075207;4.844123245;15.95053015;-7.900316271;59.70047465
7.813888929;25.72375661;-19.66218867;-24.95364561;46.92618538
4.703644606;4.678321896;37.72379588;-4.260178418;-36.62583329
4.123654414;-6.169755123;4.28546582;20.36621468;36.55310252
-6.318588827;-2.100398341;40.17270999;-10.34219674;-0.432551234
1.704266496;6.94810855;27.83742928;-13.18098946;-10.49135127
39.49153393;-15.3385332;40.93300601;1.625928335;1.504096242
7.957350766;-22.19434019;-14.03650531;-8.332062658;18.36320053
-1.256359008;2.205729622;-44.04727312;0.401561974;9.298803658
-7.821093674;28.31457869;-10.55994432;11.34003319;-2.071801543
-28.97690739;-2.569919499;-3.559228887;-2.998983094;15.52603629
-22.61150467;-1.310232386;-1.611054413;-15.68713443;-13.0680701
18.10406697;-22.54527133;-2.628921533;22.14604225;-7.563761509
-7.387091468;20.51041959;-6.349505886;-4.821206181;20.48741196
28.17874338;8.86518815;1.527402378;-6.889707958;11.09854487
34.20788534;-11.46883531;-24.93719608;-34.29924074;-8.851048311
